Наименование товара,ID,Цена,Характеристики,Количество,Ссылка на товар,Показать выбранные варианты в общих ссылках,Ссылка на изображение,Магазин,Ссылка на магазин
"[Хит продаж] Пластырь для шейного отдела позвоночника, пластырь для лечения дальнего инфракрасного излучения, 5 пластырей, противовоспалительный и обезболивающий пластырь для плеча, шейного отдела позвоночника, специальный пластырь","984990167713","2.80\n≈042 $ (2.80\n≈042 $RUB )","[Популярная модель в стиле кота] Гель для коленей Li Shizhen, 20 г; 0000","10","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F984990167713.html&q=1&t=1773831956834&tep=PFWXKQKNN6462&cn=e-c&from=shopping_cart_export","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F984990167713.html%3F_ap_sku%3D%25255B%25255B10%25252C%252522%25255B%2525D0%25259F%2525D0%2525BE%2525D0%2525BF%2525D1%252583%2525D0%2525BB%2525D1%25258F%2525D1%252580%2525D0%2525BD%2525D0%2525B0%2525D1%25258F%252520%2525D0%2525BC%2525D0%2525BE%2525D0%2525B4%2525D0%2525B5%2525D0%2525BB%2525D1%25258C%252520%2525D0%2525B2%252520%2525D1%252581%2525D1%252582%2525D0%2525B8%2525D0%2525BB%2525D0%2525B5%252520%2525D0%2525BA%2525D0%2525BE%2525D1%252582%2525D0%2525B0%25255D%252520%2525D0%252593%2525D0%2525B5%2525D0%2525BB%2525D1%25258C%252520%2525D0%2525B4%2525D0%2525BB%2525D1%25258F%252520%2525D0%2525BA%2525D0%2525BE%2525D0%2525BB%2525D0%2525B5%2525D0%2525BD%2525D0%2525B5%2525D0%2525B9%252520Li%252520Shizhen%25252C%25252020%252520%2525D0%2525B3%25253B%2525200000%252522%25252C%252522%252522%25255D%25255D&q=1&t=1773831956835&tep=PFWXKQKNN134199&cn=e-c&from=sku_link__1688_cart","https://cbu01.alicdn.com/img/ibank/O1CN01O3NC7l1gaPxPjd7Iv_!!2220071954158-0-cib.jpg","深圳仁惠生物科技有限公司","https://winport.m.1688.com/page/index.html?upstreamSource=shopCar&memberId=b2b-2220071954158fd929"
"[Хит продаж] Пластырь для шейного отдела позвоночника, пластырь для лечения дальнего инфракрасного излучения, 5 пластырей, противовоспалительный и обезболивающий пластырь для плеча, шейного отдела позвоночника, специальный пластырь","984990167713","2.80\n≈042 $ (2.80\n≈042 $RUB )","[Популярная модель в стиле кошки] 20 г, тип 2, Ли Шичжэнь, дальний инфракрасный суставной гель, цвет травы; 0000","10","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F984990167713.html&q=1&t=1773831956835&tep=PFWXKQKNN4161321&cn=e-c&from=shopping_cart_export","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F984990167713.html%3F_ap_sku%3D%25255B%25255B10%25252C%252522%25255B%2525D0%25259F%2525D0%2525BE%2525D0%2525BF%2525D1%252583%2525D0%2525BB%2525D1%25258F%2525D1%252580%2525D0%2525BD%2525D0%2525B0%2525D1%25258F%252520%2525D0%2525BC%2525D0%2525BE%2525D0%2525B4%2525D0%2525B5%2525D0%2525BB%2525D1%25258C%252520%2525D0%2525B2%252520%2525D1%252581%2525D1%252582%2525D0%2525B8%2525D0%2525BB%2525D0%2525B5%252520%2525D0%2525BA%2525D0%2525BE%2525D1%252588%2525D0%2525BA%2525D0%2525B8%25255D%25252020%252520%2525D0%2525B3%25252C%252520%2525D1%252582%2525D0%2525B8%2525D0%2525BF%2525202%25252C%252520%2525D0%25259B%2525D0%2525B8%252520%2525D0%2525A8%2525D0%2525B8%2525D1%252587%2525D0%2525B6%2525D1%25258D%2525D0%2525BD%2525D1%25258C%25252C%252520%2525D0%2525B4%2525D0%2525B0%2525D0%2525BB%2525D1%25258C%2525D0%2525BD%2525D0%2525B8%2525D0%2525B9%252520%2525D0%2525B8%2525D0%2525BD%2525D1%252584%2525D1%252580%2525D0%2525B0%2525D0%2525BA%2525D1%252580%2525D0%2525B0%2525D1%252581%2525D0%2525BD%2525D1%25258B%2525D0%2525B9%252520%2525D1%252581%2525D1%252583%2525D1%252581%2525D1%252582%2525D0%2525B0%2525D0%2525B2%2525D0%2525BD%2525D0%2525BE%2525D0%2525B9%252520%2525D0%2525B3%2525D0%2525B5%2525D0%2525BB%2525D1%25258C%25252C%252520%2525D1%252586%2525D0%2525B2%2525D0%2525B5%2525D1%252582%252520%2525D1%252582%2525D1%252580%2525D0%2525B0%2525D0%2525B2%2525D1%25258B%25253B%2525200000%252522%25252C%252522%252522%25255D%25255D&q=1&t=1773831956835&tep=PFWXKQKNN522612&cn=e-c&from=sku_link__1688_cart","https://cbu01.alicdn.com/img/ibank/O1CN016opedG1gaPxE2nVtU_!!2220071954158-0-cib.jpg","深圳仁惠生物科技有限公司","https://winport.m.1688.com/page/index.html?upstreamSource=shopCar&memberId=b2b-2220071954158fd929"
"[Хит продаж] Пластырь для шейного отдела позвоночника, пластырь для лечения дальнего инфракрасного излучения, 5 пластырей, противовоспалительный и обезболивающий пластырь для плеча, шейного отдела позвоночника, специальный пластырь","984990167713","3.00\n≈045 $ (3.00\n≈045 $RUB )","[Горячая модель в стиле кошки] 20 г, тип 2, гель для отключения дальнего инфракрасного излучения Li Shizhen, зеленая коробка; 0000","10","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F984990167713.html&q=1&t=1773831956836&tep=PFWXKQKNN161972&cn=e-c&from=shopping_cart_export","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F984990167713.html%3F_ap_sku%3D%25255B%25255B10%25252C%252522%25255B%2525D0%252593%2525D0%2525BE%2525D1%252580%2525D1%25258F%2525D1%252587%2525D0%2525B0%2525D1%25258F%252520%2525D0%2525BC%2525D0%2525BE%2525D0%2525B4%2525D0%2525B5%2525D0%2525BB%2525D1%25258C%252520%2525D0%2525B2%252520%2525D1%252581%2525D1%252582%2525D0%2525B8%2525D0%2525BB%2525D0%2525B5%252520%2525D0%2525BA%2525D0%2525BE%2525D1%252588%2525D0%2525BA%2525D0%2525B8%25255D%25252020%252520%2525D0%2525B3%25252C%252520%2525D1%252582%2525D0%2525B8%2525D0%2525BF%2525202%25252C%252520%2525D0%2525B3%2525D0%2525B5%2525D0%2525BB%2525D1%25258C%252520%2525D0%2525B4%2525D0%2525BB%2525D1%25258F%252520%2525D0%2525BE%2525D1%252582%2525D0%2525BA%2525D0%2525BB%2525D1%25258E%2525D1%252587%2525D0%2525B5%2525D0%2525BD%2525D0%2525B8%2525D1%25258F%252520%2525D0%2525B4%2525D0%2525B0%2525D0%2525BB%2525D1%25258C%2525D0%2525BD%2525D0%2525B5%2525D0%2525B3%2525D0%2525BE%252520%2525D0%2525B8%2525D0%2525BD%2525D1%252584%2525D1%252580%2525D0%2525B0%2525D0%2525BA%2525D1%252580%2525D0%2525B0%2525D1%252581%2525D0%2525BD%2525D0%2525BE%2525D0%2525B3%2525D0%2525BE%252520%2525D0%2525B8%2525D0%2525B7%2525D0%2525BB%2525D1%252583%2525D1%252587%2525D0%2525B5%2525D0%2525BD%2525D0%2525B8%2525D1%25258F%252520Li%252520Shizhen%25252C%252520%2525D0%2525B7%2525D0%2525B5%2525D0%2525BB%2525D0%2525B5%2525D0%2525BD%2525D0%2525B0%2525D1%25258F%252520%2525D0%2525BA%2525D0%2525BE%2525D1%252580%2525D0%2525BE%2525D0%2525B1%2525D0%2525BA%2525D0%2525B0%25253B%2525200000%252522%25252C%252522%252522%25255D%25255D&q=1&t=1773831956836&tep=PFWXKQKNN1626187&cn=e-c&from=sku_link__1688_cart","https://cbu01.alicdn.com/img/ibank/O1CN01yakpvs1gaPxFWfEjW_!!2220071954158-0-cib.jpg","深圳仁惠生物科技有限公司","https://winport.m.1688.com/page/index.html?upstreamSource=shopCar&memberId=b2b-2220071954158fd929"
"[Хит продаж] Пластырь для шейного отдела позвоночника, пластырь для лечения дальнего инфракрасного излучения, 5 пластырей, противовоспалительный и обезболивающий пластырь для плеча, шейного отдела позвоночника, специальный пластырь","984990167713","3.60\n≈054 $ (3.60\n≈054 $RUB )","[Популярный продукт в стиле \"Cat\"] Увлажняющий крем для здоровья с растительными экстрактами, 50 мл, Schnai Pharmaceutical; 0000","10","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F984990167713.html&q=1&t=1773831956836&tep=PFWXKQKNN8771&cn=e-c&from=shopping_cart_export","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F984990167713.html%3F_ap_sku%3D%25255B%25255B10%25252C%252522%25255B%2525D0%25259F%2525D0%2525BE%2525D0%2525BF%2525D1%252583%2525D0%2525BB%2525D1%25258F%2525D1%252580%2525D0%2525BD%2525D1%25258B%2525D0%2525B9%252520%2525D0%2525BF%2525D1%252580%2525D0%2525BE%2525D0%2525B4%2525D1%252583%2525D0%2525BA%2525D1%252582%252520%2525D0%2525B2%252520%2525D1%252581%2525D1%252582%2525D0%2525B8%2525D0%2525BB%2525D0%2525B5%252520%25255C%252522Cat%25255C%252522%25255D%252520%2525D0%2525A3%2525D0%2525B2%2525D0%2525BB%2525D0%2525B0%2525D0%2525B6%2525D0%2525BD%2525D1%25258F%2525D1%25258E%2525D1%252589%2525D0%2525B8%2525D0%2525B9%252520%2525D0%2525BA%2525D1%252580%2525D0%2525B5%2525D0%2525BC%252520%2525D0%2525B4%2525D0%2525BB%2525D1%25258F%252520%2525D0%2525B7%2525D0%2525B4%2525D0%2525BE%2525D1%252580%2525D0%2525BE%2525D0%2525B2%2525D1%25258C%2525D1%25258F%252520%2525D1%252581%252520%2525D1%252580%2525D0%2525B0%2525D1%252581%2525D1%252582%2525D0%2525B8%2525D1%252582%2525D0%2525B5%2525D0%2525BB%2525D1%25258C%2525D0%2525BD%2525D1%25258B%2525D0%2525BC%2525D0%2525B8%252520%2525D1%25258D%2525D0%2525BA%2525D1%252581%2525D1%252582%2525D1%252580%2525D0%2525B0%2525D0%2525BA%2525D1%252582%2525D0%2525B0%2525D0%2525BC%2525D0%2525B8%25252C%25252050%252520%2525D0%2525BC%2525D0%2525BB%25252C%252520Schnai%252520Pharmaceutical%25253B%2525200000%252522%25252C%252522%252522%25255D%25255D&q=1&t=1773831956837&tep=PFWXKQKNN1071111&cn=e-c&from=sku_link__1688_cart","https://cbu01.alicdn.com/img/ibank/O1CN01yakpvs1gaPxFWfEjW_!!2220071954158-0-cib.jpg","深圳仁惠生物科技有限公司","https://winport.m.1688.com/page/index.html?upstreamSource=shopCar&memberId=b2b-2220071954158fd929"
"[Хит продаж] Пластырь для шейного отдела позвоночника, пластырь для лечения дальнего инфракрасного излучения, 5 пластырей, противовоспалительный и обезболивающий пластырь для плеча, шейного отдела позвоночника, специальный пластырь","984990167713","2.80\n≈042 $ (2.80\n≈042 $RUB )","[Cat style, популярная модель] Набор из 6 усовершенствованных пластырей для предотвращения протекания мочи; 0000","10","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F984990167713.html&q=1&t=1773831956837&tep=PFWXKQKNN4111212&cn=e-c&from=shopping_cart_export","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F984990167713.html%3F_ap_sku%3D%25255B%25255B10%25252C%252522%25255BCat%252520style%25252C%252520%2525D0%2525BF%2525D0%2525BE%2525D0%2525BF%2525D1%252583%2525D0%2525BB%2525D1%25258F%2525D1%252580%2525D0%2525BD%2525D0%2525B0%2525D1%25258F%252520%2525D0%2525BC%2525D0%2525BE%2525D0%2525B4%2525D0%2525B5%2525D0%2525BB%2525D1%25258C%25255D%252520%2525D0%25259D%2525D0%2525B0%2525D0%2525B1%2525D0%2525BE%2525D1%252580%252520%2525D0%2525B8%2525D0%2525B7%2525206%252520%2525D1%252583%2525D1%252581%2525D0%2525BE%2525D0%2525B2%2525D0%2525B5%2525D1%252580%2525D1%252588%2525D0%2525B5%2525D0%2525BD%2525D1%252581%2525D1%252582%2525D0%2525B2%2525D0%2525BE%2525D0%2525B2%2525D0%2525B0%2525D0%2525BD%2525D0%2525BD%2525D1%25258B%2525D1%252585%252520%2525D0%2525BF%2525D0%2525BB%2525D0%2525B0%2525D1%252581%2525D1%252582%2525D1%25258B%2525D1%252580%2525D0%2525B5%2525D0%2525B9%252520%2525D0%2525B4%2525D0%2525BB%2525D1%25258F%252520%2525D0%2525BF%2525D1%252580%2525D0%2525B5%2525D0%2525B4%2525D0%2525BE%2525D1%252582%2525D0%2525B2%2525D1%252580%2525D0%2525B0%2525D1%252589%2525D0%2525B5%2525D0%2525BD%2525D0%2525B8%2525D1%25258F%252520%2525D0%2525BF%2525D1%252580%2525D0%2525BE%2525D1%252582%2525D0%2525B5%2525D0%2525BA%2525D0%2525B0%2525D0%2525BD%2525D0%2525B8%2525D1%25258F%252520%2525D0%2525BC%2525D0%2525BE%2525D1%252587%2525D0%2525B8%25253B%2525200000%252522%25252C%252522%252522%25255D%25255D&q=1&t=1773831956838&tep=PFWXKQKNN14111513&cn=e-c&from=sku_link__1688_cart","https://cbu01.alicdn.com/img/ibank/O1CN01yakpvs1gaPxFWfEjW_!!2220071954158-0-cib.jpg","深圳仁惠生物科技有限公司","https://winport.m.1688.com/page/index.html?upstreamSource=shopCar&memberId=b2b-2220071954158fd929"
"Аммиак хондроитин производитель производитель шейных суставов поясничного отдела позвоночника колена эластичная пластырь аммиака хондроитин кальций","874066608460","3.00\n≈ 028 $ (3.00\n≈ 028 $RUB )","Пластырь хондроитина аммиака1","10","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F874066608460.html&q=1&t=1773831956838&tep=PFWXKQKNN1726148&cn=e-c&from=shopping_cart_export","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F874066608460.html%3F_ap_sku%3D%25255B%25255B10%25252C%252522%2525D0%25259F%2525D0%2525BB%2525D0%2525B0%2525D1%252581%2525D1%252582%2525D1%25258B%2525D1%252580%2525D1%25258C%252520%2525D1%252585%2525D0%2525BE%2525D0%2525BD%2525D0%2525B4%2525D1%252580%2525D0%2525BE%2525D0%2525B8%2525D1%252582%2525D0%2525B8%2525D0%2525BD%2525D0%2525B0%252520%2525D0%2525B0%2525D0%2525BC%2525D0%2525BC%2525D0%2525B8%2525D0%2525B0%2525D0%2525BA%2525D0%2525B01%252522%25252C%252522%252522%25255D%25255D&q=1&t=1773831956838&tep=PFWXKQKNN15725&cn=e-c&from=sku_link__1688_cart","","河南传正制药有限公司","https://winport.m.1688.com/page/index.html?upstreamSource=shopCar&memberId=b2b-2215056697075d0eb3"
"Кодонопсис пилозула, смешанная","709555726673","5.00\n≈ 058 $ (5.00\n≈ 058 $RUB )","8 монтаж; Партия женьшень метеоризм","10","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F709555726673.html&q=1&t=1773831956838&tep=PFWXKQKNN2016726&cn=e-c&from=shopping_cart_export","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F709555726673.html%3F_ap_sku%3D%25255B%25255B10%25252C%2525228%252520%2525D0%2525BC%2525D0%2525BE%2525D0%2525BD%2525D1%252582%2525D0%2525B0%2525D0%2525B6%25253B%252520%2525D0%25259F%2525D0%2525B0%2525D1%252580%2525D1%252582%2525D0%2525B8%2525D1%25258F%252520%2525D0%2525B6%2525D0%2525B5%2525D0%2525BD%2525D1%25258C%2525D1%252588%2525D0%2525B5%2525D0%2525BD%2525D1%25258C%252520%2525D0%2525BC%2525D0%2525B5%2525D1%252582%2525D0%2525B5%2525D0%2525BE%2525D1%252580%2525D0%2525B8%2525D0%2525B7%2525D0%2525BC%252522%25252C%252522%252522%25255D%25255D&q=1&t=1773831956839&tep=PFWXKQKNN21251318&cn=e-c&from=sku_link__1688_cart","","河南传正制药有限公司","https://winport.m.1688.com/page/index.html?upstreamSource=shopCar&memberId=b2b-2215056697075d0eb3"
"Японский фармацевтический пластырь Toki Pharmaceutical с дальним инфракрасным излучением для лечения острого и хронического бронхита, бронхиальной астмы и кашля.","1027004760058","4.00\n≈ 043 $ (4.00\n≈ 043 $RUB )","Одна упаковка бронхиальных пластырей Dongqi Pharmaceutical.","10","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F1027004760058.html&q=1&t=1773831956839&tep=PFWXKQKNN132265&cn=e-c&from=shopping_cart_export","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F1027004760058.html%3F_ap_sku%3D%25255B%25255B10%25252C%252522%2525D0%25259E%2525D0%2525B4%2525D0%2525BD%2525D0%2525B0%252520%2525D1%252583%2525D0%2525BF%2525D0%2525B0%2525D0%2525BA%2525D0%2525BE%2525D0%2525B2%2525D0%2525BA%2525D0%2525B0%252520%2525D0%2525B1%2525D1%252580%2525D0%2525BE%2525D0%2525BD%2525D1%252585%2525D0%2525B8%2525D0%2525B0%2525D0%2525BB%2525D1%25258C%2525D0%2525BD%2525D1%25258B%2525D1%252585%252520%2525D0%2525BF%2525D0%2525BB%2525D0%2525B0%2525D1%252581%2525D1%252582%2525D1%25258B%2525D1%252580%2525D0%2525B5%2525D0%2525B9%252520Dongqi%252520Pharmaceutical.%252522%25252C%252522%252522%25255D%25255D&q=1&t=1773831956839&tep=PFWXKQKNN7101823&cn=e-c&from=sku_link__1688_cart","","Guangdong Zhongqiong Pharmaceutical Co., Ltd.","https://winport.m.1688.com/page/index.html?upstreamSource=shopCar&memberId=b2b-22207171961202e434"
"Пластыри Miaojia с цветочным узором для поясницы от производителя, большие пластыри для поясниц на грыже межпозвоночного диска и болях сзади.","951328948318","3.15\n≈ 032 $ (3.15\n≈ 032 $RUB )","17х25 см","10","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F951328948318.html&q=1&t=1773831956839&tep=PFWXKQKNN251811&cn=e-c&from=shopping_cart_export","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F951328948318.html%3F_ap_sku%3D%25255B%25255B10%25252C%25252217%2525D1%25258525%252520%2525D1%252581%2525D0%2525BC%252522%25252C%252522%252522%25255D%25255D&q=1&t=1773831956840&tep=PFWXKQKNN2615711&cn=e-c&from=sku_link__1688_cart","","Компания «Мяотайская индустрия здравоохранения (Гуйчжоу)»","https://winport.m.1688.com/page/index.html?upstreamSource=shopCar&memberId=b2b-22085299431493dcee"
"Мазь Мяо Яо Цупэн, от производителя, универсальная мазью для расслабления мышц рук и улучшения кровообращения, подходит для массажа коленей и суставов, обладает смешанной","851358339501","6.80\n≈ 071 $ (6.80\n≈ 071 $RUB )","30 г;","5","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F851358339501.html&q=1&t=1773831956840&tep=PFWXKQKNN18191720&cn=e-c&from=shopping_cart_export","https://www.aliprice.com/Index/detail.html?url=https%3A%2F%2Fdetail.1688.com%2Foffer%2F851358339501.html%3F_ap_sku%3D%25255B%25255B5%25252C%25252230%252520%2525D0%2525B3%25253B%252522%25252C%252522%252522%25255D%25255D&q=1&t=1773831956840&tep=PFWXKQKNN73715&cn=e-c&from=sku_link__1688_cart","","Компания «Мяотайская индустрия здравоохранения (Гуйчжоу)»","https://winport.m.1688.com/page/index.html?upstreamSource=shopCar&memberId=b2b-22085299431493dcee"
